#angDist  RA_ICRS    DE_ICRS   umag   gmag   rmag   imag   zmag   e_umag e_gmag e_rmag e_imag  e_zm source_id          
0.084416 208.885636 25.074402 17.121 15.443 14.653 14.279 13.946 0.013  0.003  0.002  0.002   0.00 1258046159231719808
0.119229 208.885635 25.074414 17.335 15.579 14.781 14.408 14.096 0.014  0.003  0.002  0.002   0.00 1258046159231719808
0.094879 209.296884 25.000117 18.764 18.715 18.604 18.465 18.252 0.021  0.008  0.009  0.010   0.02 1258076219707090304
0.102449 209.296884 25.000119 18.736 18.699 18.588 18.443 18.220 0.020  0.008  0.009  0.010   0.02 1258076219707090304
0.117747 209.359989 25.079879 17.869 17.819 17.674 17.687 17.719 0.013  0.005  0.006  0.007   0.01 1258078453090133632
0.119501 209.359988 25.079880 17.867 17.821 17.671 17.683 17.706 0.013  0.005  0.006  0.007   0.01 1258078453090133632
0.017226 209.182452 25.218916 19.647 19.116 19.138 19.063 18.838 0.032  0.010  0.011  0.014   0.03 1258131057850088832
0.037787 209.182465 25.218913 19.648 19.107 19.135 19.052 18.807 0.032  0.010  0.011  0.014   0.03 1258131057850088832
0.062558 209.182443 25.218926 19.629 19.098 19.097 19.034 18.803 0.031  0.009  0.011  0.014   0.04 1258131057850088832
0.074706 209.182445 25.218930 19.636 19.103 19.094 19.042 18.833 0.030  0.009  0.011  0.014   0.04 1258131057850088832
0.002356 209.316175 25.288614 18.574 18.483 18.394 18.196 18.135 0.017  0.007  0.008  0.008   0.02 1258136933364966144
0.029601 209.316166 25.288615 18.584 18.490 18.396 18.198 18.146 0.017  0.007  0.008  0.008   0.02 1258136933364966144
0.036282 209.316171 25.288624 18.562 18.435 18.395 18.186 18.191 0.017  0.007  0.008  0.009   0.02 1258136933364966144
0.054049 209.316169 25.288628 18.567 18.440 18.401 18.192 18.198 0.017  0.007  0.008  0.009   0.02 1258136933364966144
0.060620 209.106489 25.256593 16.292 16.304 16.195 15.781 16.010 0.006  0.004  0.004  0.005   0.00 1258143019334061440
0.060639 209.106489 25.256593 16.297 16.316 16.207 15.783 16.015 0.006  0.004  0.004  0.005   0.00 1258143019334061440
0.062398 209.106494 25.256595 16.290 16.301 16.196 15.780 16.011 0.006  0.004  0.004  0.005   0.00 1258143019334061440
0.062445 209.106494 25.256595 16.302 16.320 16.212 15.782 16.018 0.006  0.004  0.004  0.005   0.00 1258143019334061440
0.081482 209.106496 25.256601 16.299 16.315 16.207 15.795 16.030 0.006  0.004  0.004  0.005   0.00 1258143019334061440
0.081556 209.106496 25.256601 16.293 16.306 16.196 15.784 16.017 0.006  0.004  0.004  0.005   0.00 1258143019334061440
0.092975 209.106501 25.256603 16.308 16.335 16.218 15.784 16.023 0.006  0.004  0.004  0.004   0.00 1258143019334061440
0.093074 209.106501 25.256603 16.302 16.321 16.204 15.771 16.007 0.006  0.004  0.004  0.004   0.00 1258143019334061440
0.093793 209.106503 25.256603 16.296 16.311 16.207 15.790 16.023 0.006  0.004  0.004  0.005   0.00 1258143019334061440
0.093867 209.106503 25.256603 16.291 16.303 16.196 15.781 16.011 0.006  0.004  0.004  0.005   0.00 1258143019334061440
0.096094 209.106512 25.256600 16.308 16.325 16.204 15.770 16.004 0.006  0.004  0.004  0.004   0.00 1258143019334061440
0.096094 209.106512 25.256600 16.299 16.319 16.203 15.769 16.004 0.006  0.004  0.004  0.004   0.00 1258143019334061440
0.028424 209.277227 25.623464 18.873 18.676 18.601 18.349 18.230 0.020  0.008  0.009  0.009   0.02 1258181601025324032
0.031265 209.277230 25.623462 18.840 18.671 18.588 18.340 18.201 0.020  0.008  0.009  0.009   0.02 1258181601025324032
0.046123 209.277221 25.623462 18.822 18.675 18.603 18.355 18.177 0.020  0.008  0.009  0.009   0.02 1258181601025324032
0.048838 209.277232 25.623457 18.796 18.664 18.599 18.349 18.147 0.020  0.008  0.009  0.009   0.02 1258181601025324032
0.028628 209.393391 25.701285 18.359 18.249 18.100 18.121 18.238 0.016  0.006  0.007  0.008   0.02 1258183014069566976
0.028628 209.393391 25.701285 18.361 18.250 18.100 18.122 18.239 0.016  0.006  0.007  0.008   0.02 1258183014069566976
0.033593 209.393392 25.701284 18.345 18.247 18.096 18.115 18.216 0.015  0.006  0.007  0.008   0.02 1258183014069566976
0.075774 209.393384 25.701273 18.314 18.267 18.094 18.112 18.225 0.015  0.006  0.007  0.008   0.02 1258183014069566976
0.075774 209.393384 25.701273 18.315 18.268 18.095 18.113 18.228 0.015  0.006  0.007  0.008   0.02 1258183014069566976
0.092263 209.393393 25.701268 18.298 18.260 18.087 18.108 18.212 0.015  0.006  0.007  0.008   0.02 1258183014069566976
0.044438 209.573156 25.834744 18.851 17.128 16.363 16.014 15.755 0.029  0.005  0.004  0.004   0.00 1258191500924978176
0.052941 209.573154 25.834739 18.845 17.127 16.362 16.015 15.761 0.029  0.005  0.004  0.004   0.00 1258191500924978176
0.041748 211.135701 24.894323 18.642 18.505 18.424 18.439 18.521 0.017  0.007  0.008  0.010   0.03 1258203728696306944
0.045015 211.135702 24.894326 18.653 18.508 18.424 18.441 18.534 0.018  0.007  0.008  0.010   0.03 1258203728696306944
0.048141 211.135698 24.894319 18.699 18.511 18.404 18.456 18.527 0.018  0.007  0.008  0.010   0.03 1258203728696306944
0.096828 211.135683 24.894319 18.716 18.515 18.407 18.464 18.522 0.018  0.007  0.008  0.010   0.03 1258203728696306944
0.015042 211.429851 25.231362 16.344 14.661 13.883 13.459 13.189 0.009  0.002  0.002  0.002   0.00 1258238745565968000
0.020713 211.429851 25.231366 16.285 14.596 13.810 13.432 13.129 0.010  0.002  0.002  0.002   0.00 1258238745565968000
0.020717 211.429851 25.231366 16.270 14.583 13.798 13.422 13.119 0.010  0.002  0.002  0.002   0.00 1258238745565968000
0.026024 211.429852 25.231368 16.436 14.706 13.874 13.485 13.177 0.010  0.002  0.002  0.002   0.00 1258238745565968000
0.026044 211.429852 25.231368 16.339 14.646 13.865 13.459 13.169 0.010  0.002  0.002  0.002   0.00 1258238745565968000
0.037099 211.429845 25.231367 16.418 14.727 13.927 13.539 13.211 0.010  0.002  0.002  0.002   0.00 1258238745565968000
0.037100 211.429845 25.231367 16.416 14.726 13.927 13.538 13.211 0.010  0.002  0.002  0.002   0.00 1258238745565968000
0.096136 210.655978 25.298760 19.880 19.246 18.807 18.661 18.635 0.042  0.011  0.010  0.011   0.03 1258278048810593920
0.097785 210.655980 25.298759 19.890 19.264 18.819 18.677 18.635 0.042  0.011  0.010  0.011   0.03 1258278048810593920
0.029893 210.748047 25.413047 21.014 19.362 19.113 19.094 18.989 0.077  0.011  0.011  0.014   0.04 1258280866309227776
0.032193 210.748048 25.413047 20.923 19.358 19.110 19.093 18.950 0.072  0.011  0.011  0.014   0.04 1258280866309227776
0.057010 210.748055 25.413050 20.861 19.349 19.115 19.100 19.037 0.074  0.011  0.012  0.014   0.04 1258280866309227776
0.072890 210.748062 25.413046 20.862 19.340 19.106 19.094 19.003 0.074  0.011  0.012  0.014   0.04 1258280866309227776
0.045422 210.695155 25.388068 19.876 19.565 19.224 18.815 18.560 0.037  0.012  0.012  0.012   0.03 1258292239382603520
0.047820 210.695154 25.388069 19.911 19.571 19.227 18.815 18.547 0.037  0.012  0.012  0.012   0.03 1258292239382603520
0.080364 210.695156 25.388079 19.945 19.559 19.201 18.821 18.586 0.040  0.012  0.012  0.012   0.03 1258292239382603520
0.086386 210.695163 25.388076 19.941 19.542 19.185 18.809 18.543 0.041  0.012  0.012  0.012   0.03 1258292239382603520
0.072952 211.539267 25.409588 18.511 17.968 17.920 17.898 17.652 0.017  0.006  0.006  0.008   0.01 1258338594964904320
0.076880 211.539266 25.409590 18.514 17.974 17.921 17.897 17.662 0.017  0.006  0.006  0.008   0.01 1258338594964904320
0.065642 211.528759 25.689404 19.647 18.843 18.639 18.538 18.569 0.033  0.009  0.009  0.011   0.03 1258358759835977344
0.068579 211.528743 25.689404 19.700 18.827 18.624 18.554 18.504 0.031  0.008  0.009  0.011   0.03 1258358759835977344
0.069075 211.528741 25.689403 19.677 18.823 18.625 18.544 18.524 0.031  0.008  0.009  0.011   0.03 1258358759835977344
0.078183 211.528755 25.689409 19.683 18.832 18.623 18.539 18.588 0.034  0.009  0.009  0.011   0.03 1258358759835977344
0.106033 211.528745 25.689416 19.652 18.846 18.639 18.548 18.600 0.032  0.009  0.009  0.011   0.03 1258358759835977344
0.115803 211.528741 25.689417 19.672 18.837 18.640 18.557 18.585 0.032  0.009  0.009  0.011   0.03 1258358759835977344
0.054334 211.966564 25.905373 19.312 19.180 19.119 18.837 18.722 0.029  0.010  0.013  0.014   0.03 1258377657691837824
0.060069 211.966562 25.905375 19.334 19.194 19.132 18.864 18.745 0.029  0.010  0.013  0.015   0.03 1258377657691837824
0.048013 211.833943 25.902022 18.971 18.099 18.041 18.036 17.921 0.023  0.006  0.007  0.008   0.02 1258388519664799488
0.052315 211.833943 25.902020 18.994 18.102 18.044 18.043 17.929 0.023  0.006  0.007  0.008   0.02 1258388519664799488
0.048931 211.973673 25.952760 19.378 19.394 19.423 19.311 19.067 0.031  0.012  0.016  0.022   0.05 1258389649240547200
0.050431 211.973693 25.952756 19.477 19.504 19.490 19.420 19.415 0.031  0.013  0.016  0.021   0.06 1258389649240547200
0.063359 211.973669 25.952760 19.392 19.412 19.436 19.353 19.105 0.030  0.012  0.016  0.020   0.05 1258389649240547200
0.026367 211.833444 26.087074 18.901 18.252 18.175 18.074 17.818 0.022  0.007  0.007  0.009   0.02 1258395357252741120
0.044907 211.833437 26.087069 18.907 18.254 18.180 18.083 17.830 0.022  0.007  0.007  0.009   0.02 1258395357252741120
0.057737 211.833438 26.087065 18.905 18.256 18.154 18.087 17.858 0.021  0.006  0.007  0.008   0.02 1258395357252741120
0.072929 211.833431 26.087063 18.893 18.248 18.148 18.078 17.866 0.021  0.006  0.007  0.008   0.02 1258395357252741120
0.073129 211.833442 26.087061 18.911 18.243 18.158 18.076 17.859 0.021  0.006  0.007  0.008   0.02 1258395357252741120
0.083886 211.833437 26.087058 18.905 18.236 18.153 18.067 17.839 0.021  0.006  0.007  0.008   0.02 1258395357252741120
0.093062 211.833432 26.087057 18.945 18.234 18.159 18.069 17.862 0.022  0.006  0.007  0.008   0.02 1258395357252741120
0.117821 211.833445 26.087049 18.910 18.232 18.153 18.062 17.843 0.021  0.006  0.007  0.008   0.02 1258395357252741120
0.009523 211.402525 25.861071 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1258414456971956224
0.019260 211.402529 25.861071 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1258414456971956224
0.057827 211.402507 25.861080 18.235 18.202 18.081 18.197 18.083 0.015  0.006  0.007  0.009   0.02 1258414456971956224
0.058916 211.402507 25.861080 18.227 18.201 18.079 18.195 18.083 0.015  0.006  0.007  0.009   0.02 1258414456971956224
0.078184 211.402501 25.861081 18.251 18.212 18.097 18.215 18.107 0.015  0.006  0.007  0.009   0.02 1258414456971956224
0.079320 211.402501 25.861082 18.236 18.205 18.088 18.202 18.090 0.015  0.006  0.007  0.009   0.02 1258414456971956224
0.307722 211.402454 25.861131 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1258414456971956224
0.533513 211.402460 25.860935 19.877 99.999 19.249 99.999 99.999 0.037  9.999  0.014  9.999  9.999  1258414456971956224
0.544144 211.402458 25.860932 19.905 99.999 19.251 99.999 99.999 0.037  9.999  0.014  9.999  9.999  1258414456971956224
0.070281 211.317553 25.926145 15.211 15.291 15.408 15.192 15.406 0.004  0.003  0.003  0.003   0.00 1258418618795579648
0.079787 211.317550 25.926147 15.209 15.290 15.406 15.192 15.402 0.004  0.003  0.003  0.003   0.00 1258418618795579648
0.058937 211.234425 25.938160 18.376 18.040 17.905 17.977 18.039 0.017  0.006  0.006  0.008   0.02 1258424902332453632
0.061759 211.234422 25.938158 18.404 18.046 17.914 17.983 18.071 0.017  0.006  0.006  0.008   0.02 1258424902332453632
0.011762 211.447114 26.107775 18.793 18.469 18.409 18.273 18.211 0.020  0.007  0.008  0.009   0.02 1258433560986608128
0.041249 211.447115 26.107766 18.777 18.473 18.415 18.308 18.264 0.020  0.008  0.008  0.010   0.02 1258433560986608128
0.041673 211.447122 26.107768 18.781 18.477 18.419 18.306 18.278 0.020  0.008  0.008  0.010   0.03 1258433560986608128
0.043524 211.447114 26.107766 18.796 18.453 18.369 18.285 18.169 0.019  0.007  0.008  0.009   0.02 1258433560986608128
0.047739 211.447102 26.107784 18.821 18.475 18.411 18.275 18.208 0.020  0.007  0.008  0.009   0.02 1258433560986608128
0.047739 211.447102 26.107784 18.821 18.475 18.411 18.275 18.208 0.020  0.007  0.008  0.009   0.02 1258433560986608128
0.053069 211.447120 26.107764 18.800 18.450 18.373 18.291 18.175 0.019  0.007  0.008  0.009   0.02 1258433560986608128
0.011822 211.748891 26.056276 19.588 19.002 19.000 18.696 18.502 0.033  0.009  0.011  0.012   0.03 1258441772964056192
0.034379 211.748893 26.056284 19.538 19.003 18.992 18.698 18.516 0.033  0.010  0.012  0.013   0.03 1258441772964056192
0.045677 211.748905 26.056265 19.555 19.001 18.990 18.695 18.504 0.033  0.009  0.011  0.012   0.03 1258441772964056192
0.057611 211.748901 26.056289 19.529 19.003 18.993 18.690 18.522 0.033  0.010  0.012  0.012   0.03 1258441772964056192
0.071852 211.748881 26.056258 19.444 19.007 18.977 18.688 18.565 0.029  0.009  0.011  0.012   0.03 1258441772964056192
0.088613 211.748876 26.056256 19.430 19.001 18.971 18.681 18.571 0.029  0.009  0.011  0.012   0.03 1258441772964056192
0.024992 211.574408 26.278690 18.695 18.427 18.271 18.108 18.097 0.018  0.007  0.008  0.009   0.02 1258460155424178432
0.066165 211.574393 26.278678 18.708 18.430 18.277 18.116 18.095 0.018  0.007  0.008  0.009   0.02 1258460155424178432
0.023422 209.945292 25.819197 18.920 18.916 18.892 18.669 18.619 0.021  0.009  0.010  0.012   0.03 1258549181505722880
0.028128 209.945294 25.819195 18.909 18.906 18.877 18.661 18.571 0.021  0.009  0.010  0.012   0.03 1258549181505722880
0.044696 209.659231 26.011707 20.289 19.717 19.761 19.706 19.379 0.043  0.013  0.016  0.022   0.05 1258570381464358784
0.046434 209.659230 26.011708 20.282 19.711 19.759 19.690 19.354 0.042  0.013  0.016  0.022   0.05 1258570381464358784
0.046437 209.659237 26.011706 20.217 19.705 19.724 19.646 19.492 0.045  0.014  0.017  0.024   0.06 1258570381464358784
0.053936 209.659231 26.011710 20.304 19.719 19.756 19.683 19.523 0.046  0.014  0.017  0.023   0.06 1258570381464358784
0.060841 209.659227 26.011711 20.269 19.708 19.727 19.665 19.485 0.045  0.014  0.017  0.023   0.06 1258570381464358784
0.089404 209.659207 26.011708 20.241 19.675 19.738 19.638 19.299 0.044  0.013  0.020  0.027   0.05 1258570381464358784
0.054327 209.824817 26.171953 18.423 16.640 15.851 15.494 15.217 0.025  0.004  0.003  0.003   0.00 1258579147493332096
0.054332 209.824817 26.171953 18.475 16.682 15.891 15.534 15.262 0.025  0.004  0.003  0.003   0.00 1258579147493332096
0.057428 209.824815 26.171961 18.433 16.655 15.871 15.515 15.230 0.025  0.004  0.003  0.003   0.00 1258579147493332096
0.088704 210.249760 26.054668 18.617 18.477 18.390 18.239 18.260 0.016  0.007  0.008  0.009   0.02 1258581960696513664
0.098364 210.249757 26.054667 18.619 18.483 18.390 18.242 18.244 0.016  0.007  0.008  0.009   0.02 1258581960696513664
0.098920 210.249769 26.054638 18.625 18.484 18.392 18.246 18.227 0.017  0.007  0.008  0.009   0.02 1258581960696513664
0.109539 210.249757 26.054646 18.626 18.487 18.397 18.250 18.224 0.017  0.007  0.008  0.009   0.02 1258581960696513664
0.125444 210.249807 26.054631 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1258581960696513664
0.128199 210.249802 26.054628 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1258581960696513664
0.039036 210.218156 26.535190 18.089 17.968 17.900 18.003 17.328 0.013  0.006  0.006  0.008   0.01 1258614499369047424
0.049307 210.218172 26.535201 18.074 17.963 17.900 18.003 17.312 0.013  0.006  0.006  0.008   0.01 1258614499369047424
0.042599 210.741907 26.183286 19.039 18.935 18.671 18.787 19.070 0.023  0.010  0.009  0.013   0.05 1258634187498377728
0.046649 210.741910 26.183289 19.008 18.924 18.660 18.770 19.015 0.023  0.009  0.009  0.013   0.05 1258634187498377728
0.088146 210.741893 26.183260 19.017 18.875 18.645 18.774 18.864 0.024  0.009  0.009  0.013   0.04 1258634187498377728
0.102993 210.741888 26.183259 18.985 18.865 18.644 18.765 18.844 0.023  0.009  0.009  0.013   0.04 1258634187498377728
0.052962 211.315811 26.708482 18.498 18.279 18.220 18.065 18.065 0.017  0.007  0.008  0.009   0.02 1258677858726429440
0.064329 211.315806 26.708481 18.509 18.279 18.221 18.064 18.079 0.017  0.007  0.008  0.009   0.02 1258677858726429440
0.249005 211.315835 26.708430 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1258677858726429440
0.251676 211.315847 26.708433 99.999 99.999 99.999 99.999 99.999 9.999  9.999  9.999  9.999  9.999  1258677858726429440
0.060445 210.713310 26.521550 17.141 16.965 16.609 16.086 16.180 0.008  0.004  0.004  0.004   0.00 1258695730085470848
0.060445 210.713310 26.521550 17.153 16.972 16.617 16.095 16.194 0.009  0.004  0.004  0.004   0.00 1258695730085470848
0.078914 210.713330 26.521565 17.130 16.962 16.606 16.083 16.176 0.008  0.004  0.004  0.004   0.00 1258695730085470848
0.043129 210.491904 26.655678 19.247 19.156 18.784 18.755 18.768 0.025  0.010  0.010  0.012   0.03 1258707476820532480
0.043129 210.491904 26.655678 19.247 19.156 18.784 18.755 18.768 0.025  0.010  0.010  0.012   0.03 1258707476820532480
0.093365 210.491922 26.655685 19.222 19.147 18.782 18.745 18.766 0.025  0.010  0.010  0.012   0.03 1258707476820532480
0.037212 211.270029 26.957648 17.827 17.431 17.266 17.204 17.095 0.012  0.005  0.005  0.006   0.01 1258732701164017536
0.052222 211.270035 26.957648 17.816 17.427 17.261 17.201 17.092 0.012  0.005  0.005  0.006   0.01 1258732701164017536
0.064580 213.981881 25.020738 18.030 17.561 17.493 17.359 17.438 0.013  0.005  0.005  0.006   0.01 1258772073128542336
0.076574 213.981884 25.020740 18.024 17.556 17.486 17.355 17.431 0.013  0.005  0.005  0.006   0.01 1258772073128542336
0.051613 213.624757 24.983986 18.769 17.086 16.310 15.908 15.613 0.026  0.004  0.003  0.004   0.00 1258777506262772096
0.051613 213.624757 24.983986 18.769 17.086 16.310 15.908 15.613 0.026  0.004  0.003  0.004   0.00 1258777506262772096
0.057729 213.624758 24.983989 18.664 17.027 16.255 15.852 15.547 0.025  0.004  0.003  0.004   0.00 1258777506262772096
0.063632 213.624751 24.983999 18.711 17.021 16.249 15.857 15.527 0.027  0.004  0.003  0.003   0.00 1258777506262772096
0.066815 213.624747 24.984002 18.775 17.044 16.266 15.876 15.556 0.028  0.004  0.004  0.003   0.00 1258777506262772096
0.066815 213.624747 24.984002 18.775 17.044 16.266 15.876 15.556 0.028  0.004  0.004  0.003   0.00 1258777506262772096
0.066817 213.624752 24.984000 18.665 17.039 16.261 15.875 15.573 0.025  0.004  0.004  0.004   0.00 1258777506262772096
0.074974 213.624753 24.984002 18.695 17.064 16.288 15.907 15.598 0.025  0.004  0.004  0.004   0.00 1258777506262772096
0.074974 213.624753 24.984002 18.697 17.065 16.290 15.908 15.600 0.025  0.004  0.004  0.004   0.00 1258777506262772096
0.072934 213.560556 25.096064 18.802 18.683 18.504 18.517 18.588 0.020  0.008  0.008  0.011   0.03 1258782419705569280
0.074184 213.560556 25.096061 18.822 18.699 18.511 18.528 18.602 0.020  0.008  0.008  0.011   0.02 1258782419705569280
