angDist,source_id,ra,dec,l,b,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ref_epoch,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M
0.110819,3958520654911055232,193.25935404355684,26.456244457291106,330.9979844544402,89.23907988424071,0.04203861626023165,0.2118542,0.05794733857070597,0.19458906,0.28129314104965525,0.21370104,18.958197,491.6635242461542,1.6080204,19.190145,18.562244,0.6279011,2016.0,J125302.24+262722.3,193.2593347,+26.4562190,0.0732,0.0694,12.8,15.061,13.855,11.051,8.652,,,,0.034,0.039,0.131,,,,,1933125701351061490,0000,0,000n,AABU,-143,202,270,221,
0.098641,3958526324267567872,194.21715643524345,26.118914848308048,353.4908069140234,88.42145717424157,0.11909657316744222,0.1513803,-0.043815503170248515,0.17688704,0.12277618137672837,0.15093169,18.042412,1142.830551814815,4.653122,18.242167,17.689318,0.5528488,2016.0,J125652.11+260708.1,194.2171278,+26.1189243,0.0860,0.0800,12.3,15.440,14.247,11.156,8.798,,,,0.039,0.042,0.140,0.383,,,,1950125701351040703,0000,0,11nn,AABC,570,264,49,286,
0.575540,3958534334382726784,194.31892690859635,26.20135178465845,357.86031432665675,88.39997675291548,0.16983592321244867,0.2414787,0.24564103585195318,0.24608162,-0.13054992763810527,0.26081795,18.942327,498.9027688439836,1.2027502,19.173702,18.612022,0.56167984,2016.0,J125716.50+261205.2,194.3187906,+26.2014547,0.1331,0.1222,14.8,16.118,14.919,11.670,8.503,,,,0.056,0.064,0.196,,,,,1950125701351040843,0000,0,00nn,AABU,318,428,-382,467,
0.178842,3958582330641630848,194.18755946800874,26.652901878107485,11.366890087021439,88.72371083608209,0.11560662578451535,0.18949802,-0.16524030196451017,0.20220432,0.1820588689015829,0.19361174,18.613016,675.6790397886956,1.4000297,18.868906,18.250858,0.6180477,2016.0,J125645.01+263910.2,194.1875629,+26.6528523,0.0954,0.0885,0.3,15.465,14.414,11.935,8.633,,,,0.040,0.049,0.299,,,,,1943127201351007990,0000,0,00nn,AABU,53,286,464,310,
0.470330,3958633908904192128,194.00729092043176,26.75662472279733,13.232174646779658,88.91138100045416,-0.3572482766984941,0.51445293,0.018861863022895962,0.57960373,0.27833580683612824,0.590943,18.746937,597.2718400801698,2.8973117,16.811068,15.479306,1.3317614,2016.0,J125601.75+264524.3,194.0072989,+26.7567552,0.0716,0.0461,179.0,12.588,12.667,11.885,8.529,13.991,13.302,13.112,0.036,0.039,0.348,,0.055,0.067,0.049,1943127201351007910,0000,4,nnnn,AABU,157,49,162,52,0.490
0.071959,3959289492712306560,190.20437701559115,24.043590090192215,264.5264233337984,86.09521100527107,-0.11976996844781419,0.18059099,0.006075559965304333,0.14872001,-0.2351003960891026,0.15988378,18.454931,781.5813198204104,2.3360238,18.630775,18.119892,0.51088333,2016.0,J124049.04+240236.9,190.2043734,+24.0436098,0.0651,0.0620,12.3,14.987,13.580,10.823,8.380,,,,0.033,0.031,0.100,0.268,,,,1899124201351021443,0000,0,000n,AAAB,83,186,110,198,
0.115709,3959349862772590080,190.0380120015803,24.425339675841347,259.0814094187003,86.29072930471392,-0.00706487278387713,0.07475027,0.06759116835122152,0.058802895,-0.061489624077402535,0.06484668,16.85728,3404.3521348257636,4.660639,16.96356,16.59784,0.36572075,2016.0,J124009.11+242531.3,190.0379953,+24.4253680,0.0403,0.0389,112.5,13.245,11.984,8.963,6.310,16.018,15.767,14.851,0.024,0.023,0.034,0.052,0.082,0.146,0.081,1899124201351046378,0000,0,0000,AAAA,86,54,107,56,0.135
0.068797,3959392120955025536,190.4100060429357,24.33438707431496,264.09140551484836,86.44009764482776,-0.04776423228344197,0.22198257,-0.1173941678222481,0.19310394,0.22420477968116467,0.22197182,18.773762,582.6957869305127,2.2496834,19.012012,18.378023,0.63398933,2016.0,J124138.40+242003.8,190.4100219,+24.3343996,0.1303,0.1220,6.6,15.873,15.204,12.252,9.042,,,,0.048,0.082,0.423,,,,,1899124201351029748,0000,0,00nn,AACU,382,442,53,478,
0.241345,3959394388697760128,190.5699429779486,24.348990683459775,265.8505855830823,86.53933980232652,0.05444799687882129,0.17197813,0.20325925165946224,0.1604733,-0.27763678269547726,0.17013869,18.398705,823.1232446429959,1.855963,18.598043,17.987556,0.610487,2016.0,J124216.79+242056.5,190.5699704,+24.3490529,0.0730,0.0687,10.0,15.121,13.752,10.400,8.081,16.730,16.477,15.828,0.035,0.035,0.080,0.250,0.132,0.216,0.235,1899124201351026715,0000,0,000n,AAAB,326,225,334,241,0.772
0.789165,3959401672962332288,190.5707611587311,24.559094771075273,263.70598669445627,86.70726790133041,-0.29192366192231956,0.24093744,0.26153776934271306,0.22610202,-0.04132244812077364,0.25713685,18.995428,475.08986951555073,1.4909629,19.197302,18.640532,0.5567703,2016.0,J124217.02+243333.2,190.5709437,+24.5592379,0.1073,0.0995,18.7,15.727,14.625,11.837,8.481,,,,0.045,0.053,0.228,0.277,,,,1899124201351052941,0000,0,00nn,AABB,69,345,-86,371,
0.290280,3959426205815753216,190.62894361547,24.619374172886545,263.78170647781053,86.78735666473163,-0.133054431538079,0.21382128,0.09479670529716024,0.1948893,0.09352028085204572,0.22008799,18.659462,647.3839108907197,4.1846685,18.841734,18.22659,0.6151447,2016.0,J124230.94+243710.0,190.6289426,+24.6194548,0.0925,0.0847,17.6,15.329,14.359,11.221,8.601,,,,0.040,0.047,0.146,,,,,1899124201351051741,0000,0,00nn,AABU,46,282,-524,304,
0.196815,3959692253269608960,190.17933043308258,25.188550396095273,251.2141639816201,86.90995062574017,-0.12536708249880113,0.15454195,0.11514307262757906,0.1430926,-0.040176163967798224,0.14466767,18.235762,956.4057633383273,6.108975,18.253479,17.654263,0.59921646,2016.0,J124043.05+251118.7,190.1793904,+25.1885440,0.0498,0.0484,158.4,13.975,13.012,10.159,7.779,17.148,16.208,15.592,0.026,0.027,0.063,0.158,0.184,0.189,0.163,1900125701351002706,0000,0,001n,AAAB,192,153,21,148,0.696
0.720396,3959695689243449088,190.4307417820134,25.227478000148214,253.48107122051675,87.10815169675011,-0.16796373445252802,0.22456352,0.1907247974643119,0.19128509,0.24560219159580804,0.20527053,18.793379,572.2624066624627,2.8812282,18.961164,18.441778,0.5193863,2016.0,J124143.41+251339.4,190.4308821,+25.2276327,0.1271,0.1152,16.4,15.857,14.787,11.480,8.623,,,,0.051,0.063,0.207,0.352,,,,1900125701351002835,0000,0,00nn,AABB,374,403,406,439,
0.111850,3959713178350302208,190.3108044281961,25.40745521241044,249.33915048953313,87.13927736301501,0.006925994355263096,0.18065707,-0.2038928551178963,0.1705773,-0.026634520180139995,0.17796881,18.484142,760.8340437387335,1.4713005,18.695492,18.160309,0.53518295,2016.0,J124114.58+252426.8,190.3107700,+25.4074556,0.1195,0.1107,12.4,15.801,15.017,11.797,8.837,,,,0.047,0.070,0.219,,,,,1900125701351021978,0000,0,00nn,AABU,391,396,-369,430,
1.474998,3959765856125017984,190.09556560681725,25.551479219997542,244.79256645489474,87.06390970507402,-0.08129695919435102,0.53694975,-0.11768737436457492,0.5521898,-0.2063345305460303,0.58989245,18.58943,690.5178778194735,4.6244307,16.901543,15.593188,1.3083544,2016.0,J124023.04+253305.2,190.0960187,+25.5514511,0.0706,0.0482,100.9,12.767,12.830,12.360,7.986,14.109,13.497,13.213,0.036,0.039,0.464,,0.073,0.082,0.067,1900125701351019127,0000,5,nnnn,AACU,250,52,-35,50,1.538
0.096541,1443815555051932800,204.47669776725303,23.721503708912824,17.505537257796583,78.97432888363393,-0.18077562891781998,0.10938053,-0.019352182223048103,0.07683447,-0.017523411507859753,0.10287453,17.825533,1395.5122709379002,2.8290915,18.02326,17.455025,0.5682354,2016.0,J133754.40+234317.5,204.4767065,+23.7215293,0.0462,0.0448,121.8,13.957,12.713,9.891,7.252,16.494,16.153,15.929,0.026,0.025,0.053,0.096,0.132,0.211,0.269,2047124201351006466,0000,0,2200,AAAA,45,158,-32,124,0.296
0.256424,1449228549579293952,201.98018176403477,27.237827205390943,35.790878908685755,81.88771808461335,0.20272077309710598,0.18422227,0.06780033298450419,0.11335285,0.15161982508771626,0.14933364,18.124878,1059.2428248064423,2.0755742,18.31413,17.810612,0.50351906,2016.0,J132755.22+271416.3,201.9801204,+27.2378730,0.0562,0.0557,10.1,14.600,13.267,10.375,7.999,,,,0.030,0.029,0.069,0.194,,,,2028127201351035834,0000,0,001n,AAAB,166,180,217,172,
0.215797,1449237173873812864,202.15310331075227,27.38056378841913,36.80899969289213,81.73619932798111,0.2537786903424343,0.28188926,-0.1464017110703256,0.18708006,-0.011273959437207354,0.26886815,18.923077,507.82763443454246,1.1974941,19.048319,18.595835,0.45248413,2016.0,J132836.73+272249.9,202.1530473,+27.3805303,0.0798,0.0737,21.1,15.365,13.989,10.803,8.268,,,,0.039,0.036,0.092,0.282,,,,2028127201351035863,0000,0,000n,AAAB,-386,244,12,257,
0.043304,1443839465134213504,205.38748882528748,23.614169414568845,18.446785563467216,78.15420899876048,-0.12233360145584139,0.21978894,-0.06629782029552114,0.13601498,0.0791991100870048,0.20621087,18.868797,533.8609584945881,1.1280346,18.958906,18.398754,0.56015205,2016.0,J134132.99+233650.9,205.3874936,+23.6141582,0.0528,0.0514,171.6,14.428,13.320,10.638,8.316,,,,0.029,0.028,0.081,0.218,,,,2047124201351000051,0000,0,220n,AAAB,23,76,50,82,
0.304697,1454058051324691456,209.2667123052436,30.812021946764123,51.224898350233296,75.19643546562824,-0.4010446471796562,0.25895572,0.03707416245752951,0.18856692,0.06289470859449087,0.21907686,18.868996,533.7627210176765,1.2298021,19.032469,18.62009,0.4123783,2016.0,J135704.00+304843.5,209.2666737,+30.8120998,0.1140,0.1052,10.6,16.038,14.886,11.351,8.505,,,,0.047,0.058,0.138,0.260,,,,2086130201351050433,0000,0,01nn,AABB,36,241,-246,263,
0.023851,1443850357171699328,205.11619262052972,23.682237525351457,18.34612520483319,78.41106446621393,-0.2197734931580982,0.21392111,0.0019171971369461838,0.14288051,-0.2759709702228,0.19196177,18.79545,571.1719057747449,1.3790972,19.011303,18.35449,0.65681267,2016.0,J134027.88+234056.0,205.1161993,+23.6822349,0.0626,0.0595,8.6,15.111,13.515,10.245,8.038,,,,0.034,0.031,0.051,0.176,,,,2047124201351002356,0000,0,111n,AAAB,-71,128,42,132,
0.118921,1449257514838339328,201.55127326861015,27.213141443326272,35.54723934316185,82.2684298069296,0.3545151865282632,0.22132471,0.11320151839777778,0.12819442,-0.0770199274707409,0.15981978,18.563765,707.0350497615902,1.4237301,18.807453,18.186872,0.6205807,2016.0,J132612.30+271247.1,201.5512868,+27.2131107,0.0837,0.0780,2.4,15.354,14.192,11.006,8.271,,,,0.037,0.041,0.134,,,,,2011127201351029903,hh00,0,00nn,AABU,7,270,55,292,
0.165830,1443856408781428352,205.37977632339422,23.845352341272744,19.501597179623868,78.23749407584549,-0.18753406554215535,0.17491278,-0.08728175559413075,0.12874593,0.3281849286609532,0.17054802,18.71002,617.9295207631234,2.3297665,18.919348,18.328697,0.59065056,2016.0,J134131.15+235043.4,205.3797981,+23.8453939,0.0900,0.0843,9.9,15.658,14.389,10.880,7.989,,,,0.041,0.046,0.085,0.173,,,,2047124201351019050,0000,0,000n,AAAB,-52,194,20,207,
0.203586,1449262600079611776,201.34604846566498,27.196226874352913,35.38670111651692,82.45048768105023,0.10633899971902874,0.25267333,0.031207063024861176,0.15160821,0.16200553818396735,0.18785906,18.765362,587.2217818602742,1.5817994,19.35175,18.190527,1.1612225,2016.0,J132523.05+271146.5,201.3460797,+27.1962761,0.1199,0.1108,17.8,15.744,15.140,11.802,8.479,,,,0.046,0.075,0.246,,,,,2011127201351030002,0000,0,01nn,AABU,-175,394,214,427,
0.105844,1449268479890488320,201.2658265801044,27.288532890917025,36.08244258279919,82.52351081368695,-0.19020982751302024,0.17609087,0.08213209465580307,0.10391971,-0.14277513305031225,0.13296017,18.17322,1013.1156228842408,3.7997887,18.215925,17.679678,0.53624725,2016.0,J132503.80+271718.8,201.2658352,+27.2885613,0.0403,0.0386,121.0,13.226,12.143,9.310,6.975,17.042,16.259,14.999,0.024,0.022,0.033,0.091,0.180,0.198,0.091,2011127201351032625,0000,0,1200,AAAA,73,54,148,57,0.245
0.038863,1454075269849264768,209.68806124783436,30.983206751692954,51.62374636395087,74.80994501302246,0.0949825114796912,0.117297634,7.164856967799262E-4,0.082376145,-0.10502868938179094,0.101172894,17.931185,1266.1138283441448,2.9982579,18.031466,17.582129,0.449337,2016.0,J135845.13+305859.5,209.6880738,+30.9832055,0.0381,0.0369,137.4,13.404,12.079,9.313,7.039,16.005,15.660,15.103,0.024,0.022,0.028,0.065,0.078,0.113,0.132,2104130201351064269,0000,0,0011,AAAA,22,34,16,123,0.199
0.155776,1449280192266071680,201.8752018749443,27.367259314792168,36.70365207520435,81.98289052143338,0.15841755158960888,0.24121848,-0.25871868310977747,0.15858816,0.04882957357807345,0.20246893,18.570751,702.5000539083044,1.302842,18.841568,18.085434,0.75613403,2016.0,J132730.05+272202.2,201.8752325,+27.3672930,0.0916,0.0850,12.3,15.528,14.274,11.150,8.715,,,,0.040,0.045,0.140,0.391,,,,2011127201351027274,0000,0,000n,AABC,293,290,-81,314,
0.054784,1454099179932133376,209.53248924121024,31.31206681797719,52.95631557395611,74.87697172231216,-0.08720174210475988,0.13706897,0.0024567134454131635,0.103205286,0.04999743647317156,0.12870394,18.175808,1010.7021978043407,2.870874,18.442678,17.666616,0.776062,2016.0,J135807.80+311843.4,209.5325069,+31.3120651,0.0639,0.0611,170.9,15.097,13.952,10.759,8.491,,,,0.031,0.034,0.075,0.279,,,,2100131801351008249,0000,0,000n,AAAB,27,115,247,122,
0.107401,1443892280348288384,205.57824095854713,24.10066156992103,20.963250124962414,78.14476068958393,0.023167861569835673,0.16008694,0.10559555308661585,0.09573216,-0.004306420180488189,0.15051341,18.347343,862.9968464068078,1.4863327,18.550447,17.92565,0.6247978,2016.0,J134218.78+240602.4,205.5782512,+24.1006899,0.0943,0.0869,13.0,15.656,14.600,11.056,8.569,,,,0.041,0.050,0.100,0.276,,,,2047124201351020943,0000,0,000n,AAAB,-210,188,191,208,
0.199324,1449306477465979776,201.826685250485,27.685114712310018,38.99232682623519,82.02158259584986,-0.007899417911045486,0.25559428,0.05073247891057908,0.17657143,-0.04180921727076251,0.21003312,18.678768,635.9739624974808,2.8328507,18.644733,17.978867,0.66586685,2016.0,J132718.40+274106.6,201.8266937,+27.6851696,0.0454,0.0435,142.7,13.692,12.737,10.350,7.995,17.281,16.456,15.415,0.025,0.025,0.061,0.203,0.257,0.233,0.204,2011127201351051111,0000,0,220n,AAAB,98,121,256,116,0.338
0.060407,1443909769454584064,205.03802689143438,23.921619909620343,19.358798175423228,78.55786778499177,0.02020304555149157,0.09989522,0.04655681793937658,0.06054426,-0.10162336210547418,0.08865353,17.51615,1855.611290832654,5.6158967,17.688257,17.15567,0.53258705,2016.0,J134009.13+235517.8,205.0380446,+23.9216244,0.0485,0.0475,164.5,14.279,13.075,10.355,7.749,16.424,15.579,15.190,0.026,0.026,0.073,0.129,0.115,0.114,0.133,2047124201351016939,0000,0,000n,AAAB,86,77,171,80,0.413
0.515565,1449319916418919040,200.33598067805286,26.78571046260558,31.690213061102302,83.3280341789654,-0.4081291206428869,0.28004113,0.011802729681538475,0.15407313,0.15944660114562004,0.20173901,18.85171,542.328797468149,1.2382177,18.950056,18.565369,0.38468742,2016.0,J132120.63+264709.0,200.3359849,+26.7858536,0.1136,0.1053,12.7,15.830,14.823,11.543,8.414,,,,0.046,0.061,0.177,,,,,2011127201351011055,0000,0,11nn,AABU,270,380,-401,412,
0.005475,1443913583386041728,205.11235309092393,24.08548638486763,20.25017752710312,78.54521815876602,-0.11064190813576413,0.12278721,0.08265350682142392,0.07586302,0.10787133481968567,0.11887773,17.74778,1499.115642479403,3.1566033,17.878767,17.459301,0.41946602,2016.0,J134026.96+240507.7,205.1123532,+24.0854879,0.0422,0.0407,124.9,13.459,12.252,9.754,7.755,16.979,16.020,15.366,0.025,0.023,0.041,0.131,0.191,0.218,0.149,2047124201351023003,0000,0,110n,AAAB,28,108,2,81,0.064
0.197318,1443916229085891328,204.90510832087446,23.922755120800787,19.164784364850444,78.67318062250605,-0.10362997581853008,0.22238052,0.012766175871041927,0.12348689,-0.061538815201503894,0.19724733,18.728151,607.6953818003079,2.1561472,18.995382,18.291939,0.7034435,2016.0,J133937.22+235522.1,204.9051218,+23.9228085,0.1061,0.0973,12.9,15.860,14.604,10.936,8.545,,,,0.047,0.050,0.093,0.259,,,,2047124201351014968,0000,0,011n,AAAB,176,245,247,265,
0.076393,1443918492532769280,204.7138863116493,23.93847123392463,18.948463096056212,78.84352776025656,-0.07763437340154854,0.17597026,0.13146225986594678,0.10187641,0.18328794740198523,0.1712657,18.55084,715.5012207526327,1.7141368,18.73008,18.125202,0.6048775,2016.0,J133851.32+235618.5,204.7138708,+23.9384870,0.0973,0.0903,15.7,15.690,14.478,10.826,8.584,,,,0.043,0.049,0.096,0.299,,,,2047124201351014982,0000,0,110n,AAAB,48,224,-187,237,
0.111428,1449332487787696128,200.23974969048592,26.83619645751884,32.0689459780526,83.41755997406459,-0.34355009708664797,0.26389346,-0.110264304135235,0.16274469,-0.1815518391277946,0.2154027,18.84551,545.4345203680283,1.5330087,19.038183,18.575167,0.4630165,2016.0,J132057.53+265010.2,200.2397259,+26.8361739,0.1288,0.1173,14.3,16.124,14.978,12.139,9.005,,,,0.052,0.061,0.323,,,,,1994127201351023910,0000,0,00nn,AABU,457,432,473,471,
0.728604,1449352077134057088,200.83622766923475,27.043349354456566,34.06644128131194,82.89878116827919,-0.09339143578209752,0.7748853,0.5284801025784369,0.42893082,-0.5018542648917195,0.5968529,18.743168,599.348569207547,8.777654,17.253246,15.971202,1.2820444,2016.0,J132320.74+270235.9,200.8364533,+27.0433255,0.0745,0.0529,85.5,13.416,13.360,12.489,7.913,14.632,14.013,13.678,0.036,0.042,0.532,,0.048,0.060,0.053,2011127201351016502,0000,0,nnnn,AACU,-43,67,61,69,0.716
0.094355,1449353485882739200,200.74946889746664,27.116420056586378,34.63629700861242,82.97877742750926,0.27701842992837294,0.8255641,-0.37725301531364275,0.48909417,-0.3631454102278388,0.6298963,18.537899,724.0808532015765,4.229104,16.376787,15.261974,1.1148129,2016.0,J132259.87+270659.0,200.7494847,+27.1163979,0.0356,0.0344,115.1,11.691,11.695,8.703,6.919,13.621,13.186,12.905,0.023,0.020,0.025,0.077,0.053,0.080,0.075,2011127201351035313,0000,5,1100,AAAA,-210,40,-67,40,0.236
0.166497,1449381278615944832,200.69510308478814,27.44250422729981,37.30995732467579,83.03028285390788,0.2436348329888422,0.2807785,-0.30271395897040165,0.16892047,0.029268587920743667,0.2194507,18.81841,559.2195048902792,2.2869227,19.179737,18.263462,0.916275,2016.0,J132246.81+272633.1,200.6950603,+27.4425306,0.1152,0.1051,18.4,15.850,15.006,11.914,8.598,,,,0.044,0.066,0.243,,,,,2011127201351043261,0000,0,00nn,AABU,-92,387,318,414,
0.385846,1449381867027185280,200.62381169775136,27.43538593987215,37.25809401383795,83.09364432750692,-0.3788916447024418,0.26121125,-0.14157692449469952,0.14767066,0.2506708716289552,0.1958937,18.650503,652.7475815745187,1.0670942,19.16084,18.026163,1.134676,2016.0,J132229.72+272607.7,200.6238471,+27.4354884,0.2545,0.2280,15.4,16.750,17.164,12.749,9.080,,,,0.080,0.397,,,,,,2011127201351043581,0000,0,0nnn,ACUU,-983,927,720,1008,
0.171717,1449393480617973376,200.05060517602175,27.24646527637739,35.633812819216146,83.60315752896553,-0.034924647025339775,0.29121968,0.10482577996664,0.16539119,-0.0633701377657133,0.20944415,18.742834,599.5335135828126,2.2210293,18.958313,18.402517,0.55579567,2016.0,J132012.13+271447.4,200.0505756,+27.2465051,0.1029,0.0966,9.8,15.901,14.530,11.449,8.780,,,,0.046,0.048,0.175,,,,,1994127201351026464,0000,0,01nn,AABU,377,356,491,387,
0.063551,1443997760448739072,206.59837053896737,23.771759741336282,20.828568313586096,77.15647786201107,-0.027400200959491756,0.09303516,-0.030437977165102516,0.07143166,0.0340941374917705,0.09038748,17.477955,1922.0499554959383,3.5632544,17.550577,17.006926,0.5436516,2016.0,J134623.60+234618.3,206.5983531,+23.7717674,0.0391,0.0375,106.9,13.138,12.095,9.282,7.127,16.518,15.495,14.456,0.024,0.022,0.029,0.085,0.132,0.106,0.076,2064124201351019375,0000,0,3300,AAAA,5,71,83,59,0.050
0.230319,1444005972426653056,207.1543520832221,23.8453197583041,21.820624308852366,76.69408904356425,0.10573682969875624,0.13166125,-0.1682852955033261,0.10277633,-0.026465697135047088,0.1267907,18.316435,887.9177271814965,1.3263355,18.454617,18.005598,0.44901848,2016.0,J134837.06+235043.1,207.1544207,+23.8453320,0.0613,0.0586,2.0,15.001,13.509,10.317,8.251,,,,0.033,0.030,0.062,0.225,,,,2064124201351021820,0000,0,110n,AAAB,178,126,243,132,
0.135345,1449440106784007168,200.30558221130426,27.56614171822513,38.426695516055226,83.37261091137364,-0.21432277873519875,0.2732265,0.04768735096368426,0.16084598,-0.10093053094436115,0.18513219,18.58114,695.8098343953947,2.0376065,18.745789,18.243456,0.5023327,2016.0,J132113.34+273358.2,200.3055968,+27.5661770,0.0703,0.0668,19.2,15.252,13.929,10.993,8.424,,,,0.034,0.035,0.101,0.285,,,,2011127201351040631,0000,0,110n,AAAB,178,227,212,229,
