angDist,source_id,ra,dec,l,b,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ref_epoch,objID,RA_ICRS,DE_ICRS,errHalfMaj,errHalfMin,errPosAng,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,spCl,subCl,pmRA,pmDE,e_pmRA,e_pmDE,sigRA,sigDE,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD
0.069749,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664852026851453,196.963394,35.834895,0.003,0.002,0,4,3,0,0.002,0.003,17.191,15.201,14.294,13.873,13.545,0.014,0.002,0.002,0.002,0.003,,,,,,-5.02,-2.94,2.34,2.34,214.38,170.89,,,,1,SDSS J130751.21+355005.6,,53081.3809
0.069767,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664852026851452,196.963394,35.834895,0.003,0.002,0,3,3,0,0.002,0.003,17.127,15.168,14.271,13.841,13.516,0.013,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,1,SDSS J130751.21+355005.6,,53081.3809
0.076307,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664817681793143,196.963394,35.834892,0.003,0.002,90,3,3,0,0.003,0.002,16.953,15.044,14.164,13.728,13.386,0.014,0.003,0.002,0.002,0.003,,,,,,,,,,,,,,,3,SDSS J130751.21+355005.6,,53080.4528
0.086310,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664817681793144,196.963396,35.834890,0.003,0.002,90,3,3,0,0.003,0.002,17.278,15.357,14.463,14.022,13.671,0.014,0.003,0.002,0.002,0.003,,,,,,,,,,,,,,,3,SDSS J130751.21+355005.6,,53080.4528
0.086310,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664817681793145,196.963396,35.834890,0.003,0.002,90,4,3,0,0.003,0.002,17.278,15.357,14.463,14.022,13.671,0.014,0.003,0.002,0.002,0.003,,,,,,-3.90,-4.13,2.34,2.34,217.87,160.41,,,,3,SDSS J130751.21+355005.6,,53080.4528
0.102768,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664852026851451,196.963402,35.834888,0.003,0.002,0,3,3,0,0.002,0.003,16.848,14.941,14.046,13.613,13.300,0.013,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,1,SDSS J130751.21+355005.5,,53081.3809
0.110157,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664671642746976,196.963405,35.834888,0.002,0.002,0,1,3,0,0.002,0.002,16.805,14.948,14.054,13.653,13.300,0.012,0.002,0.002,0.002,0.003,,,,,,-3.50,-3.89,2.35,2.35,202.50,136.93,0.0406,0.0084,0.0379,3,SDSS J130751.21+355005.5,,53052.4890
0.110176,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664671642746975,196.963405,35.834888,0.002,0.002,0,3,3,0,0.002,0.002,16.776,14.923,14.032,13.626,13.279,0.011,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,3,SDSS J130751.21+355005.5,,53052.4890
0.118700,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664336649519129,196.963402,35.834881,0.002,0.002,0,2,3,0,0.002,0.002,16.829,14.947,14.054,13.632,13.321,0.012,0.002,0.002,0.002,0.003,,,,,,-3.41,-4.44,2.35,2.35,210.90,127.64,,,,3,SDSS J130751.21+355005.5,,53035.5191
0.118708,1522219289687806464,196.96337272939826,35.83490424200786,102.08059991162888,80.61900428958513,-0.4006732435611612,0.4088508,0.5296867604024074,0.55603486,-0.09509484894147745,0.7356309,18.772625,583.3062155893241,2.6872764,16.801159,15.280477,1.5206823,2016.0,1237664336649519128,196.963402,35.834881,0.002,0.002,0,3,3,0,0.002,0.002,16.812,14.929,14.040,13.614,13.301,0.012,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,3,SDSS J130751.21+355005.5,,53035.5191
0.035346,1517152254774234624,194.04850268927916,35.85025234369546,116.60595924613814,81.21950264795849,-0.012290559143396235,0.11059108,0.1693903637674917,0.11683454,0.00633282084007946,0.18770313,18.886505,525.22435661687,0.97884727,19.048113,18.573095,0.47501755,2016.0,1237665026518876292,194.048505,35.850262,0.009,0.009,0,1,6,1,0.009,0.009,19.534,19.297,19.152,19.107,18.911,0.031,0.011,0.012,0.015,0.038,2.06846,0.00063,0,QSO,BROADLINE,7.53,4.44,3.22,3.22,197.26,246.07,,,,3,SDSS J125611.64+355100.9,2031-53848-0171,53108.2971
0.043927,1517152254774234624,194.04850268927916,35.85025234369546,116.60595924613814,81.21950264795849,-0.012290559143396235,0.11059108,0.1693903637674917,0.11683454,0.00633282084007946,0.18770313,18.886505,525.22435661687,0.97884727,19.048113,18.573095,0.47501755,2016.0,1237665026518876291,194.048514,35.850260,0.009,0.009,0,3,6,0,0.009,0.009,19.502,19.295,19.157,19.100,18.880,0.031,0.011,0.012,0.015,0.039,,,,,,,,,,,,,,,3,SDSS J125611.64+355100.9,,53108.2971
0.052420,1518327396482030592,190.43562985842058,35.06276220932155,136.97706591836646,81.79939912967718,-0.21602096259038672,0.3662248,-1.2883435854966967,0.7297082,-0.7431160624688146,0.6073684,18.477093,765.7902387798381,6.6225557,15.849766,14.594377,1.2553892,2016.0,1237665128545910793,190.435619,35.062751,0.001,0.001,0,4,3,0,0.001,0.001,14.636,13.176,12.504,12.134,11.863,0.005,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,3,SDSS J124144.54+350345.9,,53111.3200
0.065472,1518327396482030592,190.43562985842058,35.06276220932155,136.97706591836646,81.79939912967718,-0.21602096259038672,0.3662248,-1.2883435854966967,0.7297082,-0.7431160624688146,0.6073684,18.477093,765.7902387798381,6.6225557,15.849766,14.594377,1.2553892,2016.0,1237665128545910799,190.435608,35.062759,0.057,0.050,90,1,3,0,0.057,0.050,15.133,13.403,12.653,12.282,12.007,0.007,0.002,0.002,0.002,0.002,0.02309,0.00001,0,GALAXY,AGN,0.00,0.00,0.00,0.00,0.00,0.00,0.0283,0.0076,0.0263,3,SDSS J124144.54+350345.9,2022-53827-0286,53111.3200
0.015626,1518336192575029376,190.08809874355288,35.049650868108024,138.90886353661952,81.73185857476642,0.031266837116173285,0.0440301,0.014582189003853666,0.07049834,0.029707775663572036,0.07578957,17.19775,2487.9771453132166,4.694241,17.35146,16.86689,0.48456955,2016.0,1237665128545779762,190.088097,35.049655,0.002,0.002,90,1,6,1,0.002,0.002,17.604,17.644,17.385,17.318,17.426,0.011,0.005,0.006,0.006,0.015,1.19873,0.00016,0,QSO,BROADLINE,-0.33,1.01,2.52,2.52,80.25,169.32,,,,3,SDSS J124021.14+350258.7,2020-53431-0459,53111.3192
0.022236,1518336192575029376,190.08809874355288,35.049650868108024,138.90886353661952,81.73185857476642,0.031266837116173285,0.0440301,0.014582189003853666,0.07049834,0.029707775663572036,0.07578957,17.19775,2487.9771453132166,4.694241,17.35146,16.86689,0.48456955,2016.0,1237665128545779761,190.088106,35.049652,0.002,0.002,90,3,6,0,0.002,0.002,17.597,17.641,17.382,17.316,17.419,0.011,0.005,0.006,0.006,0.015,,,,,,,,,,,,,,,3,SDSS J124021.14+350258.7,,53111.3192
0.035469,1518421778387537280,190.49350164005676,35.10607804497299,136.57817855044345,81.76990153882606,0.04646256977627817,0.096286885,-0.3696111719051557,0.21245731,-0.012063665933363592,0.16785696,18.42113,806.2963662903672,2.9880393,18.581905,18.097462,0.48444366,2016.0,1237665025443954689,190.493503,35.106088,0.004,0.004,90,3,6,0,0.004,0.004,18.799,18.685,18.453,18.504,18.622,0.020,0.008,0.008,0.010,0.034,,,,,,,,,,,,,,,3,SDSS J124158.44+350621.9,,53108.2897
0.035613,1518421778387537280,190.49350164005676,35.10607804497299,136.57817855044345,81.76990153882606,0.04646256977627817,0.096286885,-0.3696111719051557,0.21245731,-0.012063665933363592,0.16785696,18.42113,806.2963662903672,2.9880393,18.581905,18.097462,0.48444366,2016.0,1237665025443889232,190.493500,35.106088,0.004,0.004,90,3,6,0,0.004,0.004,18.796,18.681,18.455,18.519,18.602,0.020,0.008,0.008,0.010,0.034,,,,,,,,,,,,,,,3,SDSS J124158.44+350621.9,,53108.2893
0.061494,1518421778387537280,190.49350164005676,35.10607804497299,136.57817855044345,81.76990153882606,0.04646256977627817,0.096286885,-0.3696111719051557,0.21245731,-0.012063665933363592,0.16785696,18.42113,806.2963662903672,2.9880393,18.581905,18.097462,0.48444366,2016.0,1237665025443954691,190.493494,35.106094,0.004,0.004,90,4,6,0,0.004,0.004,18.808,18.690,18.457,18.506,18.624,0.020,0.008,0.008,0.010,0.032,,,,,,,,,,,,,,,3,SDSS J124158.43+350621.9,,53108.2897
0.061494,1518421778387537280,190.49350164005676,35.10607804497299,136.57817855044345,81.76990153882606,0.04646256977627817,0.096286885,-0.3696111719051557,0.21245731,-0.012063665933363592,0.16785696,18.42113,806.2963662903672,2.9880393,18.581905,18.097462,0.48444366,2016.0,1237665025443954690,190.493494,35.106094,0.004,0.004,90,3,6,0,0.004,0.004,18.808,18.690,18.457,18.506,18.623,0.020,0.008,0.008,0.010,0.032,,,,,,,,,,,,,,,3,SDSS J124158.43+350621.9,,53108.2897
0.066527,1518421778387537280,190.49350164005676,35.10607804497299,136.57817855044345,81.76990153882606,0.04646256977627817,0.096286885,-0.3696111719051557,0.21245731,-0.012063665933363592,0.16785696,18.42113,806.2963662903672,2.9880393,18.581905,18.097462,0.48444366,2016.0,1237665025443889233,190.493492,35.106095,0.004,0.004,90,3,6,0,0.004,0.004,18.807,18.689,18.461,18.522,18.607,0.020,0.008,0.008,0.010,0.032,,,,,,,,,,,,,,,3,SDSS J124158.43+350621.9,,53108.2893
0.066527,1518421778387537280,190.49350164005676,35.10607804497299,136.57817855044345,81.76990153882606,0.04646256977627817,0.096286885,-0.3696111719051557,0.21245731,-0.012063665933363592,0.16785696,18.42113,806.2963662903672,2.9880393,18.581905,18.097462,0.48444366,2016.0,1237665025443889234,190.493492,35.106095,0.004,0.004,90,1,6,1,0.004,0.004,18.807,18.689,18.461,18.522,18.607,0.020,0.008,0.008,0.010,0.032,1.05241,0.00017,0,QSO,BROADLINE,-1.89,6.72,3.05,3.05,207.61,175.47,,,,3,SDSS J124158.43+350621.9,3375-55003-0245,53108.2893
0.040693,1518454042182097792,190.91105379278085,35.47150333681178,133.72004811334818,81.49287381639195,0.10243979663980429,0.09881856,-0.06730802184878892,0.15144931,0.25800790921895944,0.15495014,18.429245,800.2918807572613,2.1965387,18.5482,18.10325,0.4449501,2016.0,1237665129082912879,190.911058,35.471514,0.004,0.004,90,3,6,0,0.004,0.004,18.917,18.462,18.416,18.441,18.297,0.020,0.007,0.008,0.010,0.028,,,,,,,,,,,,,,,3,SDSS J124338.65+352817.4,,53111.3209
0.056069,1518454042182097792,190.91105379278085,35.47150333681178,133.72004811334818,81.49287381639195,0.10243979663980429,0.09881856,-0.06730802184878892,0.15144931,0.25800790921895944,0.15495014,18.429245,800.2918807572613,2.1965387,18.5482,18.10325,0.4449501,2016.0,1237665129082912881,190.911043,35.471516,0.004,0.004,90,1,6,1,0.004,0.004,18.928,18.479,18.443,18.488,18.333,0.020,0.007,0.008,0.011,0.024,2.33294,0.00044,0,QSO,BROADLINE,3.28,-3.42,2.84,2.84,318.87,217.28,,,,3,SDSS J124338.65+352817.4,3973-55323-0448,53111.3209
0.058938,1518454042182097792,190.91105379278085,35.47150333681178,133.72004811334818,81.49287381639195,0.10243979663980429,0.09881856,-0.06730802184878892,0.15144931,0.25800790921895944,0.15495014,18.429245,800.2918807572613,2.1965387,18.5482,18.10325,0.4449501,2016.0,1237665129082912880,190.911046,35.471518,0.004,0.004,90,3,6,0,0.004,0.004,18.925,18.463,18.415,18.443,18.292,0.020,0.007,0.008,0.010,0.023,,,,,,,,,,,,,,,3,SDSS J124338.65+352817.4,,53111.3209
0.067001,1518472119699917952,190.78154662631263,35.65197063820271,134.1566355436966,81.29438008641382,0.020244382013492428,0.05565887,-0.04052162979239353,0.09102009,0.08729297970895858,0.093244895,17.386314,2091.321126077018,4.369643,17.38894,17.018291,0.37064934,2016.0,1237665025980891149,190.781548,35.651989,0.003,0.002,90,3,6,0,0.003,0.002,17.614,17.316,17.404,17.269,17.332,0.010,0.005,0.005,0.006,0.012,,,,,,,,,,,,,,,3,SDSS J124307.57+353907.1,,53108.2901
0.082636,1518472119699917952,190.78154662631263,35.65197063820271,134.1566355436966,81.29438008641382,0.020244382013492428,0.05565887,-0.04052162979239353,0.09102009,0.08729297970895858,0.093244895,17.386314,2091.321126077018,4.369643,17.38894,17.018291,0.37064934,2016.0,1237665025980891151,190.781544,35.651993,0.003,0.002,90,1,6,1,0.003,0.002,17.630,17.324,17.424,17.297,17.372,0.010,0.005,0.005,0.006,0.012,0.54677,0.00007,0,QSO,BROADLINE,-8.56,4.71,2.47,2.47,357.67,139.89,,,,3,SDSS J124307.57+353907.1,2022-53827-0222,53108.2901
0.082659,1518472119699917952,190.78154662631263,35.65197063820271,134.1566355436966,81.29438008641382,0.020244382013492428,0.05565887,-0.04052162979239353,0.09102009,0.08729297970895858,0.093244895,17.386314,2091.321126077018,4.369643,17.38894,17.018291,0.37064934,2016.0,1237665025980891150,190.781544,35.651993,0.003,0.002,90,3,6,0,0.003,0.002,17.622,17.318,17.411,17.276,17.344,0.010,0.005,0.005,0.006,0.012,,,,,,,,,,,,,,,3,SDSS J124307.57+353907.1,,53108.2901
0.034289,1518484416190951296,190.81691331741152,35.89811251650359,133.6388270598994,81.0596412220084,-0.11248021497707568,0.14608745,-0.33663299757563064,0.22759576,-0.25741522296042413,0.2256102,18.992348,476.4392598224456,1.5057597,18.97843,18.062931,0.91549873,2016.0,1237665129619718295,190.816913,35.898122,0.006,0.006,0,3,6,0,0.006,0.006,,,18.685,,,,,0.009,,,,,,,,,,,,,,,,,3,SDSS J124316.05+355353.2,,53111.3205
0.089747,1518484416190951296,190.81691331741152,35.89811251650359,133.6388270598994,81.0596412220084,-0.11248021497707568,0.14608745,-0.33663299757563064,0.22759576,-0.25741522296042413,0.2256102,18.992348,476.4392598224456,1.5057597,18.97843,18.062931,0.91549873,2016.0,1237665129619718297,190.816883,35.898116,0.006,0.005,0,4,6,0,0.005,0.006,,,18.780,,,,,0.010,,,,,,,,,,,,,,,,,3,SDSS J124316.05+355353.2,,53111.3205
0.089747,1518484416190951296,190.81691331741152,35.89811251650359,133.6388270598994,81.0596412220084,-0.11248021497707568,0.14608745,-0.33663299757563064,0.22759576,-0.25741522296042413,0.2256102,18.992348,476.4392598224456,1.5057597,18.97843,18.062931,0.91549873,2016.0,1237665129619718296,190.816883,35.898116,0.006,0.005,0,3,6,0,0.005,0.006,,,18.780,,,,,0.010,,,,,,,,,,,,,,,,,3,SDSS J124316.05+355353.2,,53111.3205
0.098141,1518484416190951296,190.81691331741152,35.89811251650359,133.6388270598994,81.0596412220084,-0.11248021497707568,0.14608745,-0.33663299757563064,0.22759576,-0.25741522296042413,0.2256102,18.992348,476.4392598224456,1.5057597,18.97843,18.062931,0.91549873,2016.0,1237665129619783753,190.816906,35.898139,0.006,0.006,0,3,6,0,0.006,0.006,19.531,19.031,18.663,18.385,18.374,0.033,0.009,0.009,0.010,0.031,,,,,,,,,,,,,,,3,SDSS J124316.05+355353.3,,53111.3209
0.111476,1518484416190951296,190.81691331741152,35.89811251650359,133.6388270598994,81.0596412220084,-0.11248021497707568,0.14608745,-0.33663299757563064,0.22759576,-0.25741522296042413,0.2256102,18.992348,476.4392598224456,1.5057597,18.97843,18.062931,0.91549873,2016.0,1237665129619783754,190.816887,35.898135,0.006,0.006,0,3,6,0,0.006,0.006,19.516,19.047,18.690,18.419,18.412,0.032,0.009,0.009,0.011,0.030,,,,,,,,,,,,,,,3,SDSS J124316.05+355353.2,,53111.3209
0.111478,1518484416190951296,190.81691331741152,35.89811251650359,133.6388270598994,81.0596412220084,-0.11248021497707568,0.14608745,-0.33663299757563064,0.22759576,-0.25741522296042413,0.2256102,18.992348,476.4392598224456,1.5057597,18.97843,18.062931,0.91549873,2016.0,1237665129619783755,190.816887,35.898135,0.006,0.006,0,1,6,1,0.006,0.006,19.517,19.048,18.691,18.420,18.413,0.032,0.009,0.009,0.011,0.030,0.15861,0.00004,0,QSO,STARBURST,-0.44,1.86,3.14,3.14,140.06,299.28,,,,3,SDSS J124316.05+355353.2,2022-53827-0224,53111.3209
0.041871,1518490360425257216,190.3117903966102,35.519882998000696,136.8216971900556,81.33179066213405,-0.11018033838962431,0.13677527,0.33983488796746864,0.26621667,-0.14057521469215808,0.23030885,18.89908,519.1764233200762,2.7200937,19.056818,18.541225,0.5155926,2016.0,1237665025980694649,190.311798,35.519893,0.007,0.007,0,1,6,1,0.007,0.007,19.391,19.205,19.211,18.987,19.006,0.026,0.010,0.012,0.013,0.036,1.69529,0.00070,0,QSO,BROADLINE,-0.48,-2.86,3.13,3.13,169.74,214.42,,,,3,SDSS J124114.83+353111.6,2022-53827-0294,53108.2888
0.044449,1518490360425257216,190.3117903966102,35.519882998000696,136.8216971900556,81.33179066213405,-0.11018033838962431,0.13677527,0.33983488796746864,0.26621667,-0.14057521469215808,0.23030885,18.89908,519.1764233200762,2.7200937,19.056818,18.541225,0.5155926,2016.0,1237665025980694648,190.311805,35.519884,0.007,0.007,0,3,6,0,0.007,0.007,19.365,19.201,19.198,18.980,19.005,0.028,0.010,0.012,0.013,0.039,,,,,,,,,,,,,,,3,SDSS J124114.83+353111.5,,53108.2888
0.082234,1518490360425257216,190.3117903966102,35.519882998000696,136.8216971900556,81.33179066213405,-0.11018033838962431,0.13677527,0.33983488796746864,0.26621667,-0.14057521469215808,0.23030885,18.89908,519.1764233200762,2.7200937,19.056818,18.541225,0.5155926,2016.0,1237665129082716251,190.311816,35.519892,0.006,0.006,90,4,6,0,0.006,0.006,19.496,19.201,19.221,19.003,19.125,0.027,0.010,0.012,0.014,0.040,,,,,,-0.50,-3.54,3.13,3.13,138.33,237.76,,,,3,SDSS J124114.83+353111.6,,53111.3196
0.093891,1518490360425257216,190.3117903966102,35.519882998000696,136.8216971900556,81.33179066213405,-0.11018033838962431,0.13677527,0.33983488796746864,0.26621667,-0.14057521469215808,0.23030885,18.89908,519.1764233200762,2.7200937,19.056818,18.541225,0.5155926,2016.0,1237665129082716250,190.311822,35.519886,0.006,0.006,90,3,6,0,0.006,0.006,19.493,19.195,19.221,18.994,19.106,0.030,0.010,0.012,0.014,0.043,,,,,,,,,,,,,,,3,SDSS J124114.83+353111.5,,53111.3196
0.077903,1518508296208713216,190.03505242860885,35.6701505986979,137.97177655999565,81.12571459997237,-0.12208883737369278,0.114691064,-0.0879393348546661,0.18393001,0.23338223194186422,0.17751527,18.504526,746.6825144069873,1.6981038,18.653568,18.058237,0.5953312,2016.0,1237665025980629000,190.035079,35.670154,0.004,0.004,90,1,6,1,0.004,0.004,18.887,18.747,18.703,18.393,18.312,0.019,0.008,0.009,0.010,0.023,1.84954,0.00044,0,QSO,BROADLINE,0.33,-2.25,2.74,2.74,56.47,124.74,,,,3,SDSS J124008.41+354012.5,2022-53827-0302,53108.2884
0.098488,1518508296208713216,190.03505242860885,35.6701505986979,137.97177655999565,81.12571459997237,-0.12208883737369278,0.114691064,-0.0879393348546661,0.18393001,0.23338223194186422,0.17751527,18.504526,746.6825144069873,1.6981038,18.653568,18.058237,0.5953312,2016.0,1237665025980628999,190.035086,35.670151,0.004,0.004,90,3,6,0,0.004,0.004,18.879,18.740,18.704,18.391,18.305,0.019,0.008,0.009,0.010,0.026,,,,,,,,,,,,,,,3,SDSS J124008.42+354012.5,,53108.2884
0.062336,1518533035220767744,190.70622674956934,35.99943093286115,134.06421944204848,80.94188244757726,0.057880407191532104,0.10655867,0.07617008189878918,0.15461972,0.010015093152159602,0.16162953,18.4628,775.9382626755446,1.8576344,18.626097,18.176939,0.4491577,2016.0,1237665026517696584,190.706227,35.999448,0.005,0.005,0,1,6,1,0.005,0.005,18.939,18.731,18.632,18.665,18.452,0.022,0.008,0.009,0.011,0.026,0.98224,0.00057,0,QSO,BROADLINE,1.71,-1.01,2.82,2.82,303.98,180.79,,,,3,SDSS J124249.49+355958.0,2022-53827-0229,53108.2897
0.071372,1518533035220767744,190.70622674956934,35.99943093286115,134.06421944204848,80.94188244757726,0.057880407191532104,0.10655867,0.07617008189878918,0.15461972,0.010015093152159602,0.16162953,18.4628,775.9382626755446,1.8576344,18.626097,18.176939,0.4491577,2016.0,1237665026517696583,190.706236,35.999449,0.005,0.005,0,3,6,0,0.005,0.005,18.940,18.722,18.629,18.666,18.436,0.022,0.008,0.009,0.011,0.028,,,,,,,,,,,,,,,3,SDSS J124249.49+355958.0,,53108.2897
0.029295,1250692792968208640,208.56372754193626,22.171124666986653,17.191522857612515,74.90475966671836,-0.3607364917989037,0.23813705,-0.23246536643020604,0.21201344,-0.017208786007746182,0.26057735,18.978039,482.7596922298417,2.7405305,19.123987,18.647354,0.47663307,2016.0,1237665564994044150,208.563734,22.171130,0.014,0.014,0,1,6,1,0.014,0.014,20.770,20.208,20.189,19.853,20.006,0.062,0.019,0.023,0.024,0.092,,,,,,-3.80,2.25,3.44,3.44,164.88,142.07,,,,3,SDSS J135415.29+221016.0,,53170.1715
